27.680; 54.280; 61600;
32.630; 51.440; 61200;
37.200; 50.000; 60600;
28.870; 52.600; 59600;
31.180; 52.670; 58200;
34.080; 47.970; 57500;
28.750; 54.540; 57300;
38.380; 47.680; 57100;
32.230; 54.010; 56400;
30.800; 56.580; 54600;
32.450; 51.590; 54500;
36.170; 54.350; 54500;
35.470; 51.700; 53300;
29.570; 50.520; 53200;
27.400; 62.580; 52400;
27.150; 57.070; 52200;
31.970; 51.290; 51700;
34.260; 47.600; 51100;
37.100; 57.500; 51100;
35.870; 47.600; 50900;
36.410; 47.100; 50400;
30.110; 51.530; 50300;
32.490; 51.660; 49800;
34.790; 48.110; 49800;
28.220; 61.230; 49500;
30.790; 50.550; 49200;
34.740; 60.770; 48900;
34.800; 46.940; 48300;
30.430; 49.080; 47400;
34.500; 47.950; 46600;
30.750; 49.710; 45700;
32.690; 51.600; 44800;
36.880; 54.070; 44800;
36.900; 54.870; 44600;
29.200; 54.330; 44500;
36.660; 51.410; 44500;
25.300; 60.630; 44100;
32.190; 48.240; 44100;
33.450; 50.280; 43600;
36.200; 49.180; 43600;
35.660; 51.060; 43400;
31.010; 52.710; 42900;
32.430; 51.380; 42100;
30.130; 55.150; 41700;
36.050; 50.530; 41700;
37.050; 45.100; 41700;
36.710; 52.640; 41600;
33.600; 48.960; 41400;
37.950; 47.570; 41400;
37.630; 48.520; 40800;
36.700; 45.130; 40000;
36.650; 59.100; 39900;
39.300; 44.500; 39600;
35.480; 51.080; 39500;
32.570; 51.490; 39200;
34.550; 48.440; 39000;
37.130; 50.300; 39000;
37.450; 59.100; 38800;
37.800; 48.920; 38400;
37.090; 55.160; 38300;
37.270; 49.980; 38200;
34.780; 47.600; 37900;
36.660; 53.290; 37900;
36.650; 51.550; 37800;
34.350; 58.680; 37500;
31.580; 54.450; 37400;
29.120; 54.040; 37200;
31.580; 55.400; 37200;
29.280; 56.600; 36800;
36.150; 45.530; 36600;
35.970; 50.660; 36300;
36.820; 50.880; 36200;
32.620; 51.550; 35800;
37.230; 49.290; 35800;
37.760; 45.970; 35700;
30.650; 48.670; 35500;
36.540; 61.170; 35500;
38.430; 48.850; 35000;
29.930; 56.560; 34400;
36.670; 46.550; 34400;
33.880; 50.500; 34200;
35.300; 51.540; 34100;
35.720; 59.880; 33500;
37.280; 49.320; 33500;
39.020; 48.050; 33400;
31.550; 48.170; 33300;
31.270; 56.810; 32900;
35.220; 52.330; 32900;
35.300; 51.730; 32400;
33.600; 56.920; 32000;
32.270; 50.980; 31700;
31.270; 49.620; 31600;
35.720; 50.820; 31400;
33.730; 59.180; 31300;
36.900; 50.670; 31200;
34.800; 46.520; 30900;
36.800; 54.120; 30600;
35.290; 51.550; 30300;
36.680; 52.530; 30100;
27.870; 57.700; 29800;
30.870; 50.500; 29400;
32.570; 51.450; 29100;
38.870; 45.630; 29100;
32.800; 51.700; 28800;
34.480; 47.690; 28800;
33.980; 50.680; 28300;
37.390; 55.500; 27300;
34.020; 58.170; 27100;
31.730; 54.220; 26900;
33.870; 48.250; 26900;
28.660; 51.370; 26700;
34.900; 48.430; 26600;
31.420; 51.570; 26300;
27.670; 54.100; 26000;
37.480; 45.910; 26000;
36.640; 52.900; 25800;
37.020; 54.450; 25700;
34.470; 45.850; 25400;
26.550; 54.900; 24600;
37.220; 55.370; 24300;
32.270; 50.570; 24200;
35.720; 52.070; 24200;
38.880; 45.030; 24000;
33.220; 50.310; 23600;
36.620; 52.710; 22900;
33.720; 59.200; 22800;
38.070; 46.530; 22700;
32.870; 53.080; 22300;
32.690; 47.260; 21700;
36.630; 52.250; 21600;
32.540; 51.550; 21500;
32.940; 47.470; 19800;
30.240; 49.720; 19400;
30.900; 49.410; 19200;
36.850; 49.420; 18700;
37.470; 47.060; 18000;
28.650; 51.370; 16300;
30.270; 52.020; 14200;
33.930; 49.420; 14100;
34.680; 50.020; 14000;
33.380; 52.370; 12000;
32.950; 50.370; 11800;
27.830; 52.070; 11700;
26.950; 56.200; 11400;
25.750; 57.520; 11300;
27.830; 51.850; 11300;
36.630; 52.030; 11300;
30.700; 49.830; 11100;
34.550; 50.000; 10700;
35.050; 46.370; 9100;
28.880; 51.270; 9000;
32.930; 50.120; 8700;
33.520; 51.900; 8200;
34.130; 45.920; 6100;
36.120; 53.050; 5600;
33.120; 46.170; 5400;
33.150; 47.400; 5300;
