34.700; 135.720; 115900;
35.700; 139.480; 115500;
35.760; 139.530; 115500;
35.820; 139.680; 114500;
35.720; 139.520; 114200;
34.900; 136.940; 114000;
36.430; 139.330; 113100;
43.810; 143.890; 112600;
35.120; 138.920; 112200;
35.080; 136.700; 111400;
35.270; 136.240; 111000;
35.960; 139.700; 109700;
36.410; 136.440; 108900;
33.540; 130.470; 108800;
35.520; 137.830; 107600;
26.260; 127.730; 107500;
35.870; 139.540; 107300;
35.700; 139.360; 107000;
36.210; 139.280; 105900;
35.330; 137.130; 105700;
32.510; 130.600; 105100;
35.740; 139.580; 104900;
35.770; 140.010; 104800;
34.170; 132.230; 104400;
34.870; 137.060; 102600;
34.050; 131.800; 102100;
35.250; 136.770; 101800;
35.410; 139.320; 101300;
38.910; 139.830; 100800;
35.030; 136.890; 100700;
34.820; 135.430; 100100;
38.730; 139.820; 100100;
35.340; 136.860; 99900;
42.340; 141.010; 99800;
33.480; 130.520; 99600;
34.490; 136.710; 98900;
35.790; 140.320; 98700;
34.420; 135.320; 98000;
35.950; 139.410; 97400;
32.840; 130.050; 95800;
35.020; 135.570; 95600;
35.430; 140.290; 95600;
34.800; 134.650; 95400;
36.570; 139.750; 94800;
37.910; 140.100; 94800;
35.430; 137.070; 94600;
35.450; 135.320; 93600;
34.640; 135.790; 93400;
33.540; 130.480; 93300;
36.050; 139.400; 93200;
39.290; 141.120; 93000;
35.330; 139.910; 92100;
34.410; 133.190; 91900;
42.830; 141.640; 90900;
34.450; 135.360; 90600;
26.300; 127.790; 89700;
35.070; 134.010; 89600;
34.730; 135.310; 89000;
35.360; 132.750; 88200;
34.720; 137.850; 87800;
32.910; 129.950; 86800;
36.140; 139.470; 86800;
37.380; 138.570; 86700;
36.050; 139.530; 86600;
34.800; 137.780; 85700;
34.630; 136.090; 85200;
35.860; 139.320; 85100;
35.680; 140.170; 84800;
43.200; 141.760; 84800;
33.810; 130.550; 84400;
34.780; 135.550; 83900;
35.900; 139.620; 83900;
34.860; 135.770; 83700;
37.620; 138.960; 83500;
36.380; 139.730; 83200;
35.310; 138.930; 83100;
36.320; 139.580; 83100;
34.770; 138.030; 82300;
35.000; 136.860; 82300;
35.440; 139.430; 82000;
34.840; 137.230; 81800;
31.380; 130.850; 81700;
35.900; 140.070; 81500;
35.910; 140.190; 81300;
34.290; 133.790; 81100;
34.400; 133.080; 81100;
36.250; 139.530; 80900;
35.720; 139.290; 80700;
35.740; 139.550; 80700;
37.940; 139.320; 80600;
33.640; 130.690; 79400;
34.780; 135.680; 79400;
34.590; 135.640; 78700;
34.500; 135.410; 78600;
33.440; 129.970; 78400;
35.220; 137.030; 78400;
35.740; 139.410; 78300;
35.750; 140.810; 77400;
34.930; 135.700; 77300;
35.660; 140.310; 77200;
36.000; 140.140; 77100;
35.010; 136.960; 77000;
35.630; 139.580; 76900;
