51.060; 16.200; 24500;
51.220; 18.570; 24500;
52.810; 17.200; 24400;
54.010; 15.980; 24400;
50.670; 18.690; 24300;
52.090; 16.640; 24100;
49.980; 19.830; 23800;
52.200; 18.640; 23500;
50.330; 17.570; 23400;
50.860; 16.330; 23400;
52.210; 20.920; 23400;
54.130; 17.970; 23300;
50.330; 17.570; 23200;
51.460; 22.610; 23000;
52.980; 22.240; 22900;
53.650; 22.440; 22800;
52.290; 21.110; 22700;
51.380; 20.280; 22600;
52.800; 21.900; 22600;
51.120; 15.280; 22500;
53.570; 14.820; 22500;
52.730; 23.580; 22300;
52.330; 21.110; 22200;
52.630; 20.380; 22200;
49.860; 19.340; 22100;
50.170; 18.780; 22000;
53.880; 21.300; 22000;
50.070; 18.430; 21900;
51.310; 22.870; 21900;
50.790; 16.030; 21800;
52.260; 15.530; 21800;
51.500; 16.050; 21700;
52.220; 17.270; 21700;
53.230; 14.480; 21500;
51.610; 16.860; 21400;
51.200; 20.400; 21000;
53.230; 20.180; 21000;
51.970; 19.290; 20800;
51.880; 17.000; 20700;
53.350; 18.430; 20600;
50.520; 18.300; 20400;
50.460; 23.420; 20200;
51.490; 21.460; 20200;
51.820; 19.300; 20200;
50.100; 19.100; 19800;
52.990; 16.910; 19800;
50.990; 23.180; 19600;
53.140; 17.600; 19600;
53.430; 19.430; 19500;
49.880; 19.490; 19400;
49.870; 19.220; 19300;
50.920; 14.960; 19300;
51.570; 21.830; 19300;
50.410; 18.620; 19200;
53.630; 21.800; 19200;
52.710; 21.090; 19100;
53.400; 23.500; 19100;
50.160; 19.450; 19000;
51.600; 19.140; 18900;
52.860; 19.650; 18900;
50.810; 23.890; 18800;
51.590; 21.550; 18800;
52.450; 15.570; 18800;
52.610; 16.580; 18600;
49.990; 20.090; 18500;
50.160; 18.780; 18500;
50.480; 17.960; 18400;
52.250; 21.270; 18400;
53.360; 17.030; 18300;
54.390; 19.820; 18300;
52.410; 22.240; 18200;
50.070; 22.230; 18100;
52.090; 15.620; 18100;
52.650; 16.810; 18000;
51.910; 17.780; 17900;
49.840; 19.940; 17800;
50.100; 19.290; 17800;
51.770; 20.260; 17800;
54.620; 18.340; 17800;
50.040; 18.460; 17600;
52.590; 14.650; 17600;
52.150; 21.260; 17500;
51.750; 19.320; 17400;
52.340; 21.200; 17400;
52.360; 14.570; 17400;
50.390; 18.890; 17300;
50.480; 20.720; 17300;
51.990; 22.780; 17200;
52.300; 21.170; 17200;
49.970; 20.600; 17000;
50.960; 16.350; 17000;
51.960; 14.720; 17000;
50.650; 20.300; 16900;
50.760; 16.190; 16900;
54.180; 17.470; 16900;
53.010; 20.880; 16800;
53.040; 16.460; 16800;
53.920; 15.190; 16800;
53.660; 15.110; 16700;
51.120; 15.910; 16600;
52.990; 22.890; 16600;
53.070; 19.410; 16600;
54.140; 20.590; 16600;
51.080; 17.720; 16500;
50.590; 16.820; 16400;
52.100; 21.110; 16400;
54.580; 16.850; 16300;
51.790; 22.620; 16100;
53.770; 15.780; 16100;
54.040; 22.510; 16000;
50.130; 19.060; 15900;
51.910; 21.620; 15900;
50.070; 22.500; 15800;
53.180; 15.400; 15800;
50.560; 21.180; 15700;
50.530; 22.140; 15600;
52.070; 19.200; 15600;
49.720; 18.800; 15500;
52.420; 22.870; 15400;
52.130; 20.660; 15300;
52.310; 16.120; 15300;
53.180; 18.610; 15300;
54.330; 18.200; 15300;
